Row ID,Sales,Quantity,Discount,Profit,Product ID,Order ID
17446,1167.48,6,0,431.82,FUR-BO-10002781,ES-2014-1274177
10885,1190.49,7,0,404.67,TEC-MA-10000002,ES-2014-4554406
21908,264.222,2,0.1,44.022,TEC-CO-10001407,IN-2014-18049
23735,687.6,6,0,109.98,TEC-AC-10002533,IN-2012-25371
3269,266.94,3,0.7,-177.96,FUR-TA-10002966,MX-2013-141537
25597,403.83,7,0,185.64,FUR-CH-10003760,IN-2012-49801
13235,822.906,7,0.1,-18.354,FUR-CH-10004606,IT-2014-3902227
23247,754.05,5,0,120.6,FUR-BO-10002285,IN-2012-10902
11695,444.204,4,0.1,148.044,TEC-PH-10001557,ES-2014-2799179
20173,668.925,5,0.1,74.325,FUR-BO-10002632,ES-2014-1080192
14491,916.272,6,0.1,81.432,TEC-PH-10001732,ES-2014-5066730
12680,293.58,6,0,88.02,OFF-ST-10000710,ES-2014-5916334
28796,249.84,3,0,114.84,FUR-CH-10001313,IN-2012-63143
48430,861.9,10,0,172.2,TEC-KON-10000562,HR-2013-1490
821,322,5,0,83.7,OFF-AP-10001931,MX-2012-110247
15645,990.36,9,0,435.51,FUR-FU-10004516,ES-2014-2323716
48810,314.1,1,0,131.91,TEC-OKI-10003124,EG-2012-3730
12067,511.623,1,0.1,227.373,OFF-AP-10004512,ES-2014-2964353
22815,1189.728,9,0.1,-106.002,TEC-CO-10000560,IN-2012-43074
46995,1048.8,2,0,209.76,OFF-HOO-10004910,SF-2013-3370
1379,1238.688,6,0.2,61.848,FUR-BO-10004725,MX-2011-147347
1824,439.74,9,0,153.9,TEC-PH-10004404,MX-2012-143112
10658,732.06,3,0,219.6,TEC-AC-10004808,ES-2014-5400129
32486,889.536,8,0.2,66.7152,TEC-PH-10004447,CA-2014-117212
24485,883.8,6,0,114.84,TEC-CO-10004267,IN-2012-57298
24673,1422.24,4,0,526.2,TEC-CO-10002526,IN-2011-19729
10296,388.92,7,0,0,TEC-AC-10004144,ES-2014-1311038
49041,874.68,2,0,148.68,FUR-SAU-10002255,AG-2011-7710
27639,1330.29,3,0,292.59,FUR-TA-10001786,IN-2011-30306
6398,463.84,5,0.2,46.34,FUR-CH-10003107,MX-2013-150819
22723,1175.4,4,0,493.56,TEC-CO-10004897,IN-2013-40687
23258,600.3,5,0,0,TEC-MA-10003084,IN-2013-41975
48826,637.08,2,0,261.18,TEC-BRO-10003876,SA-2014-3040
5603,1023.36,12,0,184.08,OFF-ST-10003459,MX-2013-127866
4225,1243.98,9,0,597.06,OFF-ST-10004646,MX-2014-143273
7584,716.40432,9,0.002,242.46432,TEC-CO-10004570,MX-2013-110163
35837,493.92,7,0.3,-28.224,FUR-TA-10004152,CA-2012-104129
4357,325.36,2,0,149.64,TEC-AC-10003955,MX-2013-107398
9240,910.6,10,0,118.2,TEC-PH-10004235,MX-2011-125059
25174,564.36,4,0,242.64,TEC-CO-10003574,IN-2014-33869
24923,793.584,8,0.1,-8.976,TEC-AC-10004848,IN-2014-63003
117,461.9,5,0,101.6,TEC-PH-10000347,MX-2014-167801
5296,866.0644,5,0.002,232.5644,TEC-CO-10002657,MX-2014-143763
6306,396.72496,2,0.002,70.72496,TEC-CO-10001933,MX-2013-107447
13909,301.41,3,0.15,92.16,TEC-CO-10001795,ES-2014-1771479
28588,803.25,5,0,224.85,TEC-MA-10003801,IN-2011-64627
33817,868.59,3,0,251.8911,OFF-AP-10002651,CA-2013-124352
18956,249.15,5,0,17.4,OFF-PA-10004641,ES-2014-3507375
24452,986.202,3,0.3,-408.618,FUR-TA-10001494,ID-2011-20604
40270,344.981,7,0.15,28.4102,FUR-BO-10004709,CA-2014-159226
7142,662.448,3,0.2,223.548,FUR-BO-10004452,MX-2011-100174
14141,703.29,7,0.15,215.04,TEC-CO-10001795,ES-2012-2376528
15209,380.457,3,0.1,130.977,FUR-CH-10002830,ES-2011-4688304
30315,395.88,2,0,71.22,OFF-ST-10002642,IN-2012-82351
35941,558.4,2,0.2,41.88,TEC-MA-10001972,CA-2012-147501
23609,1015.9848,3,0.27,-278.3952,FUR-CH-10002872,ID-2011-62142
23081,2120.79,7,0,169.47,FUR-TA-10001237,IN-2013-58873
22642,1334.55,5,0,360.3,TEC-MA-10000606,IN-2012-17335
7694,631.91364,3,0.002,87.35364,TEC-CO-10003964,MX-2011-157049
41725,870.24,1,0,304.56,FUR-CHR-10001570,IZ-2012-8280
13887,1053.405,3,0.1,58.455,FUR-BO-10003968,ES-2012-4435180
29647,288.54,2,0,11.52,TEC-CO-10004263,IN-2014-23467
15824,692.85,5,0,228.6,TEC-PH-10004271,ES-2011-5707696
15169,637.08,2,0,261.18,TEC-CO-10000013,IT-2012-4596592
18927,874.68,4,0.5,-577.32,FUR-BO-10004129,IT-2011-1044550
20641,1091.25,3,0,196.38,FUR-BO-10003783,IN-2013-38405
17569,1119.36,2,0,246.24,OFF-AP-10003382,ES-2011-5729876
17855,710.964,4,0.1,-7.956,OFF-ST-10002900,ES-2013-2700361
40880,400.784,1,0.2,-5.0098,FUR-BO-10002213,CA-2014-116127
925,423.24,3,0,12.66,OFF-ST-10004976,MX-2012-126977
903,454.48,4,0,13.6,FUR-CH-10000836,MX-2013-127124
23981,248.28,4,0,86.88,FUR-CH-10001397,IN-2012-47750
17535,435.294,3,0.1,86.994,FUR-CH-10001237,IT-2012-3796476
6342,321.824,2,0.2,-4.056,OFF-AP-10000639,MX-2011-161963
625,660.8,7,0,6.58,OFF-ST-10002371,MX-2011-147718
28863,930,2,0,158.1,FUR-CH-10002573,IN-2012-47813
18233,741.96,3,0,59.31,TEC-AC-10001100,ES-2011-3945713
25690,1818.84,4,0,654.72,FUR-CH-10003581,IN-2013-37852
14641,587.412,1,0.1,104.412,TEC-PH-10000800,ES-2011-2511634
15465,517.5,2,0,20.7,TEC-AC-10003265,ES-2014-1903302
39502,577.764,2,0.1,115.5528,FUR-CH-10003746,CA-2012-114811
40091,583.8,5,0.2,72.975,TEC-PH-10001944,CA-2011-162992
42648,391.14,1,0,195.57,FUR-SAF-10000085,IV-2014-6290
32922,1265.85,3,0,556.974,TEC-AC-10002049,CA-2012-157084
222,818.08,4,0,8.16,OFF-AP-10003625,MX-2012-147382
20178,1336.86,7,0,147,TEC-CO-10000082,ES-2014-1080192
31851,1295.78,2,0,310.9872,OFF-ST-10001780,CA-2014-100650
30845,745.416,4,0.4,-211.224,TEC-MA-10000742,ID-2011-85354
12353,595.17,3,0,291.6,OFF-ST-10002555,IT-2014-1066820
13885,761.832,4,0.1,-25.488,OFF-ST-10001758,ES-2012-4435180
22422,657.396,4,0.1,-29.244,FUR-CH-10000432,IN-2013-62093
20060,585.12,4,0,87.72,FUR-BO-10003333,ES-2013-3126391
38219,491.55,5,0,240.8595,OFF-LA-10003930,CA-2012-134257
46096,512.7,2,0,199.92,TEC-SAN-10004424,SA-2012-7870
46252,825.36,2,0,338.34,FUR-BUS-10002989,EG-2013-8830
11693,872.67,1,0,61.08,FUR-TA-10001664,ES-2013-2374863
27951,1373.52,8,0,54.72,FUR-BO-10001668,IN-2013-25763
11367,955.17,3,0,95.49,TEC-CO-10002157,IT-2013-3224690
32316,601.65,5,0,156.429,OFF-ST-10001526,CA-2012-108665
33807,1117.92,4,0,55.896,OFF-ST-10003470,CA-2013-136812
190,982.912,2,0.2,-12.288,FUR-TA-10004832,MX-2013-148453
3187,796.48,8,0,270.72,FUR-BO-10002324,MX-2011-168312
49349,503.4,4,0,236.52,TEC-SHA-10002696,UP-2011-1010
29288,455.1876,3,0.37,-151.7724,TEC-CO-10001204,IN-2011-31692
12262,528.66,6,0.5,-253.8,TEC-PH-10000258,IT-2013-2090004
18864,426.24,3,0,68.13,OFF-ST-10000085,ES-2011-2907593
9853,311.304,7,0.4,-67.536,FUR-FU-10002837,US-2014-141985
20687,1002.72,8,0,451.2,FUR-BO-10001598,IN-2014-58460
32542,764.688,6,0.2,95.586,FUR-TA-10004619,CA-2011-168494
14753,227.34,5,0.1,47.94,OFF-AR-10000475,ES-2014-4000207
10779,258.9,5,0,46.5,OFF-BI-10000341,ES-2014-5617990
26605,659.3625,5,0.25,-184.6875,TEC-MA-10003631,ID-2014-35836
38135,1640.7,5,0,459.396,OFF-AP-10000275,CA-2014-107517
12251,516.132,4,0.1,68.772,FUR-BO-10004914,IT-2014-2902671
22483,287.55,5,0,123.6,OFF-AP-10001233,IN-2011-40568
33227,659.976,3,0.2,49.4982,TEC-PH-10004165,US-2014-101539
24689,1028.16,7,0,20.37,TEC-CO-10000560,IN-2011-50613
19136,1533.33,3,0.1,-34.11,OFF-AP-10001099,ES-2013-1059602
2111,463.84,4,0,129.84,FUR-CH-10003107,MX-2012-118185
25387,523.41,5,0.27,-179.34,FUR-CH-10001684,IN-2014-41212
17777,388.08,2,0,93.12,FUR-BO-10001831,ES-2014-4387160
29931,577.68,4,0,75,TEC-PH-10001730,IN-2014-62849
9778,919.26,5,0.4,-168.54,FUR-CH-10000885,US-2014-122322
18629,471.33,3,0.5,-461.97,TEC-MA-10000875,IT-2013-5130870
9927,185.52,5,0.2,-6.98,FUR-CH-10003706,US-2013-124618
20487,759.66,2,0,311.46,TEC-CO-10001654,IN-2012-46063
30574,1236.96,4,0,24.72,TEC-MA-10002910,IN-2013-83688
4546,755.0946,5,0.402,-419.3054,TEC-CO-10003160,MX-2014-131814
27779,1186.65,3,0.1,-39.6,FUR-BO-10001372,IN-2014-34317
4921,1010.16,9,0,60.48,TEC-MA-10003366,MX-2014-157336
14677,551.61,5,0.1,165.36,FUR-BO-10004080,ES-2013-1682342
3136,513.12,3,0,0,TEC-AC-10004626,MX-2014-129294
13890,485.43,11,0,198.99,TEC-AC-10001564,ES-2013-3988133
41045,797.944,4,0.3,-56.996,FUR-CH-10003379,US-2011-140914
6504,537.28,2,0.2,-26.88,FUR-TA-10001602,MX-2014-152891
14085,667.68,8,0,266.88,OFF-AP-10004869,ES-2012-2224678
5604,633.92,7,0.2,-39.62,FUR-BO-10004407,US-2012-110870
47002,414.72,2,0,70.5,OFF-FEL-10002867,PL-2014-9180
9504,612.84,2,0,177.72,FUR-CH-10000885,MX-2013-168340
21253,1184.94,6,0,130.32,OFF-ST-10003150,IN-2012-63080
39417,451.152,3,0.2,0,FUR-CH-10004997,CA-2013-116722
529,447.2,5,0,147.5,OFF-ST-10004532,MX-2014-100090
11199,534.357,3,0.1,-0.063,OFF-ST-10003785,IT-2014-1725451
23151,358.41,1,0,114.69,TEC-CO-10004170,IN-2014-41814
26770,789.9525,9,0.25,-10.5975,TEC-MA-10002874,ID-2014-60665
25278,639.66,2,0,121.5,TEC-CO-10000786,IN-2014-50977
33951,1292.94,3,0,77.5764,FUR-BO-10003404,CA-2014-112515
31568,209.93,7,0,92.3692,TEC-AC-10003628,CA-2012-155334
37759,261.96,2,0,23.5764,FUR-CH-10003298,US-2014-133361
18062,825.36,2,0,338.34,FUR-BO-10003991,ES-2011-5497239
27698,1192.737,7,0.35,-183.603,TEC-CO-10002578,ID-2012-40750
41741,846.6,4,0,372.48,OFF-ROG-10003898,GH-2012-2810
13574,709.56,4,0.1,212.76,FUR-BO-10003881,ES-2014-4627826
3550,928.256,2,0.2,-81.224,FUR-TA-10004937,MX-2014-137442
19386,940.914,3,0.35,-202.716,FUR-TA-10003527,IT-2014-5113824
15963,459.513,3,0.1,142.893,FUR-CH-10004792,ES-2014-3454494
24284,863.82,6,0,0,FUR-BO-10004699,IN-2014-17426
44376,591.3,2,0,53.16,TEC-SHA-10000244,CG-2013-1800
10445,370.53,3,0,40.68,FUR-BO-10002926,ES-2013-1621921
11551,1490.7,5,0,74.4,TEC-CO-10003083,ES-2012-2137901
40689,582.336,8,0.2,-29.1168,FUR-CH-10000422,CA-2012-130848
48756,836.64,6,0,342.9,TEC-SAM-10000779,RS-2013-8100
17716,245.55,5,0,39.15,OFF-PA-10001735,IT-2013-4180226
3157,456.96,4,0,187.28,FUR-BO-10003323,MX-2014-154305
28647,467.1576,4,0.07,-10.0824,FUR-BO-10004911,ID-2012-43711
6832,1133.22,3,0,532.56,OFF-AP-10001041,MX-2011-102421
17615,671.25,5,0.5,-308.85,TEC-MA-10002712,ES-2014-2505511
6381,582,3,0.2,218.22,FUR-BO-10004472,MX-2012-100027
45667,1250.04,4,0,12.48,TEC-OKI-10000372,SA-2014-6520
24101,972.24,8,0,408.24,FUR-BO-10000670,IN-2013-64452
40631,314.352,3,0.2,-15.7176,FUR-BO-10001798,CA-2014-110198
31520,479.988,4,0.7,-383.9904,TEC-MA-10001148,CA-2012-169397
34602,217.584,2,0.2,19.0386,TEC-PH-10002468,CA-2011-104738
14275,1987.32,4,0,337.8,OFF-AP-10003259,ES-2013-1608190
19652,755.73,5,0.1,335.88,FUR-CH-10003499,ES-2013-4762189
27070,415.44,3,0,170.28,TEC-PH-10003348,IN-2011-51271
20993,370.35,3,0,151.83,FUR-BO-10004230,IN-2012-69590
10346,227.28,4,0,34.08,OFF-AR-10003629,ES-2014-4777800
1122,1311.552,9,0.4,-306.108,FUR-BO-10001781,US-2014-101651
16506,714.42,4,0.1,277.74,OFF-ST-10004489,ES-2011-2836248
16481,355.482,2,0.1,-3.978,OFF-ST-10002900,ES-2012-3704890
22017,1912.32,4,0.25,-204,TEC-PH-10001699,ID-2013-16306
12368,1133.04,8,0,294.48,OFF-ST-10004377,ES-2014-2958500
46321,793.68,4,0,134.88,OFF-SME-10004553,EG-2011-4270
19961,705.348,4,0.1,101.868,FUR-BO-10001324,ES-2014-2544561
25931,1131.03,3,0,327.96,TEC-CO-10002697,IN-2011-28654
4522,1744.64,4,0,17.44,TEC-PH-10002867,MX-2014-101749
19009,893.025,5,0.1,347.175,OFF-ST-10004489,ES-2012-3144294
6923,682.08,8,0,224.96,OFF-ST-10004597,MX-2013-134453
11003,1269.72,6,0,88.74,OFF-ST-10001758,ES-2014-3977309
7539,470.48,5,0.2,5.88,FUR-CH-10001455,MX-2011-144827
23291,987.12,8,0,335.52,TEC-PH-10000214,IN-2013-72754
32996,515.88,6,0,113.4936,FUR-TA-10004086,CA-2011-135657
49770,324.36,4,0,45.36,TEC-EPS-10001644,LY-2012-3040
50847,656.532,6,0.7,-809.748,FUR-IKE-10000649,LH-2014-4130
44485,333.84,8,0,130.08,TEC-ENE-10003801,SF-2014-4690
14043,533.79,6,0.1,148.23,OFF-AP-10003758,IT-2013-3224690
18526,632.07,6,0.5,-316.17,OFF-ST-10000695,IT-2014-1207126
17192,1785.888,4,0.1,297.648,OFF-AP-10003221,IT-2014-3306532
15754,572.67,3,0.1,178.11,OFF-ST-10001547,ES-2012-4101342
12027,657.4815,3,0.35,-252.9585,FUR-TA-10004634,ES-2013-4827951
17505,788.868,6,0.15,-83.592,TEC-PH-10000037,ES-2014-5628331
28998,899.55,3,0,323.82,OFF-AP-10001305,IN-2013-42087
18745,1080.63,3,0,64.8,TEC-CO-10000556,ES-2012-4991722
42662,1083.54,2,0,400.86,OFF-HAM-10003663,CA-2011-450
50280,392.31,1,0,19.59,FUR-SAF-10002495,IZ-2014-6680
41239,998.82,9,0,29.9646,OFF-ST-10001128,CA-2011-143371
43878,253.02,2,0,106.26,FUR-BUS-10002639,CA-2014-6280
9282,928.2,7,0,222.74,OFF-ST-10004381,MX-2013-146913
24710,353.85,7,0,123.69,OFF-BI-10000328,IN-2012-29522
44896,330.696,6,0.6,-388.584,OFF-FEL-10001405,TU-2013-8250
51253,353.76,4,0,141.48,TEC-CIS-10003676,SA-2012-8940
7911,307.62,3,0.4,40.98,TEC-AC-10000203,MX-2014-134894
2967,1383.36,5,0.2,-224.84,OFF-AP-10000751,US-2011-166436
28529,304.71,7,0,2.94,FUR-CH-10003354,IN-2014-17384
48067,568.47,1,0,284.22,OFF-HOO-10002946,RS-2012-3010
7290,254.52,14,0,94.08,OFF-AR-10000804,MX-2013-134663
14607,687.6,6,0,103.14,TEC-AC-10002348,ES-2014-4478437
24002,861.21,7,0,60.27,TEC-MA-10002998,IN-2014-62247
7983,342.08,2,0,0,TEC-AC-10004626,MX-2014-101406
30874,593.568,6,0.6,-875.592,TEC-AC-10002340,ID-2014-83086
6717,831.456,3,0.2,145.476,FUR-TA-10000478,MX-2013-127705
18788,773.55,3,0,170.1,TEC-AC-10004849,ES-2014-1920688
11221,713.124,4,0.1,39.564,FUR-BO-10002182,ES-2011-1657853
35028,499.99,1,0,129.9974,TEC-PH-10000730,CA-2012-109575
1010,636.5244,5,0.002,132.6244,TEC-CO-10002434,MX-2014-164994
32549,1099.96,4,0,285.9896,TEC-PH-10004165,CA-2012-154956
18978,575.64,5,0.1,51.09,OFF-ST-10003995,ES-2011-5680692
29128,763.917,7,0.45,-416.703,OFF-ST-10003931,ID-2012-22550
15037,1362.825,3,0.5,-327.105,FUR-TA-10000184,IT-2011-4913414
26387,445.554,2,0.1,128.694,TEC-AC-10001995,IN-2012-79145
8345,999.12,3,0,179.82,OFF-AP-10002425,MX-2014-165260
12582,1200.888,2,0.35,-147.852,FUR-TA-10001726,IT-2012-1314917
33345,289.8,7,0.2,36.225,FUR-FU-10004848,CA-2012-142237
24179,357.12,4,0,21.36,FUR-CH-10002944,IN-2013-11847
17715,156.168,3,0.1,46.818,OFF-ST-10002902,IT-2013-4180226
32319,1379.92,8,0,648.5624,TEC-MA-10004212,CA-2012-124450
24234,956.124,3,0.1,191.214,TEC-CO-10003570,IN-2013-39112
18379,916.41,11,0,192.39,TEC-PH-10004732,ES-2014-2233840
26931,255.42,6,0,119.88,FUR-FU-10002525,IN-2014-63213
17072,1280.286,7,0.1,298.536,OFF-ST-10002566,ES-2014-4297152
42502,309.36,2,0,18.54,TEC-CIS-10000351,UP-2011-3170
13450,657.15,5,0,118.2,FUR-CH-10002647,ES-2013-5782100
35682,913.43,5,0.3,-52.196,FUR-BO-10002545,US-2012-122784
589,488.6258,5,0.402,-165.0742,TEC-CO-10003541,US-2014-136497
20480,597.915,6,0.25,-167.445,FUR-CH-10002224,ID-2012-61722
9878,618.24,2,0,55.64,FUR-CH-10000843,MX-2011-129553
7650,824.22,3,0,304.92,FUR-BO-10001498,MX-2013-115189
28856,737.64,6,0,125.28,FUR-BO-10001580,IN-2014-71382
15764,1235.25,3,0,469.35,FUR-BO-10004254,ES-2014-5205657
34346,360,4,0,129.6,TEC-AC-10000892,CA-2014-121419
50557,1009.44,6,0,343.08,TEC-SHA-10003039,RS-2014-3840
14743,747.405,3,0.5,-269.145,OFF-AP-10001926,ES-2014-3309259
17862,796.1355,3,0.15,46.7955,TEC-MA-10003557,ES-2013-5131191
44540,531.18,1,0,90.3,FUR-BEV-10000326,RO-2013-8540
6603,217.28,4,0,47.76,TEC-AC-10003334,MX-2014-159338
38998,526.582,2,0.3,-52.6582,FUR-TA-10003473,CA-2014-151799
17640,1545.0825,5,0.35,-546.8175,FUR-TA-10004722,ES-2013-3916740
47399,515.184,2,0.6,-386.436,TEC-MOT-10000554,TU-2014-930
15873,332.01,7,0,119.49,OFF-EN-10003737,ES-2013-4735127
20255,710.964,4,0.1,-7.956,OFF-ST-10002900,ES-2012-3884977
26108,873,6,0,384.12,TEC-CO-10003410,IN-2012-45909
42147,1758,4,0,70.32,FUR-SAF-10002846,CA-2014-4170
19909,1032,8,0,123.84,FUR-CH-10001802,ES-2014-5925548
29810,696.762,2,0.1,247.722,FUR-BO-10000203,IN-2013-59160
35279,287.968,4,0.2,-3.5996,FUR-CH-10003061,CA-2013-135265
1935,598.68024,3,0.002,196.74024,TEC-CO-10003784,MX-2012-165491
2401,1032.5,5,0,340.7,OFF-AP-10002794,MX-2014-103149
17096,987.45,5,0,88.8,OFF-ST-10002900,ES-2014-3046961
22101,520.56,4,0,36.36,TEC-CO-10003992,IN-2011-44656
40624,455.712,2,0.2,34.1784,TEC-PH-10002033,US-2014-130687
2542,267.36,3,0,96.24,FUR-CH-10003423,MX-2013-108231
21222,772.605,5,0.1,-51.645,FUR-BO-10001668,ID-2014-66181
38141,1059.12,4,0,307.1448,FUR-CH-10002073,CA-2013-123946
20690,327.312,4,0.4,5.352,OFF-ST-10000752,IN-2014-48359
11396,969.36,7,0,38.64,TEC-PH-10001014,ES-2013-3851418
11302,1279.32,8,0.5,-639.72,TEC-CO-10003608,IT-2014-3434836
41592,1106.19,10,0.1,208.89,TEC-OKI-10004735,TZ-2014-5290
21402,525.042,7,0.1,46.662,TEC-MA-10000345,IN-2012-72530
162,255.22,7,0,99.4,OFF-ST-10004368,MX-2012-133375
18026,720.42,2,0,43.2,TEC-CO-10000556,ES-2014-3995946
26292,1272.48,4,0,458.04,TEC-CO-10004535,IN-2011-69835
29557,1080.63,3,0,302.49,TEC-CO-10000953,IN-2011-29634
38204,1001.584,2,0.2,125.198,TEC-PH-10002584,CA-2013-140249
71,928.256,2,0.2,-81.224,FUR-TA-10004937,US-2014-120194
22983,890.73,5,0.1,79.08,OFF-ST-10001357,IN-2014-76044
2444,1272.92,11,0,216.26,TEC-MA-10000124,MX-2013-164980
27115,331.8,2,0,69.66,FUR-CH-10004810,IN-2013-18973
50321,198.9,1,0,55.68,OFF-SME-10000746,SA-2014-5840
4057,352.44,3,0,59.88,TEC-PH-10004328,MX-2013-146395
20065,327.24,6,0,156.96,OFF-AR-10002454,ES-2014-2214786
21180,651.348,2,0.1,-50.712,FUR-BO-10001822,ID-2013-57585
14841,667.539,3,0.15,-31.491,TEC-CO-10004154,IT-2014-2372877
30946,370.152,2,0.4,-74.088,OFF-AP-10003354,ID-2014-83793
35320,556.665,5,0.15,6.549,FUR-BO-10003034,CA-2014-130764
16260,656.91,9,0.5,-65.88,TEC-PH-10001432,ES-2014-1876230
19485,1428.84,8,0.1,555.48,OFF-ST-10004489,ES-2014-2978156
10933,672.48,4,0,87.36,TEC-PH-10002076,ES-2014-5272129
12920,754.758,6,0.1,201.258,TEC-PH-10004223,ES-2014-4111468
17959,259.2,5,0,38.85,OFF-AR-10000785,ES-2013-3711605
4327,706.4,4,0,240.16,TEC-MA-10001290,MX-2014-144302
17857,535.734,3,0.1,41.634,OFF-ST-10002506,ES-2013-2700361
37457,323.976,3,0.2,28.3479,TEC-PH-10004667,CA-2011-103989
1429,569.184,2,0.2,14.224,FUR-TA-10003597,MX-2014-118472
2567,932.992,4,0.2,314.832,FUR-BO-10004113,MX-2012-111465
16025,715.86,6,0,250.38,TEC-MA-10003280,ES-2014-2296898
24876,413.37,3,0,115.74,TEC-PH-10004261,IN-2012-79103
25718,1008.063,3,0.3,28.773,FUR-TA-10000649,IN-2014-13296
29381,769.14,8,0.25,-20.7,FUR-CH-10003097,ID-2011-33295
30056,677.8776,4,0.17,-24.6024,OFF-ST-10003837,ID-2013-78452
32923,523.25,5,0,141.2775,OFF-AP-10002457,CA-2012-164539
6974,323.79112,2,0.002,5.83112,TEC-CO-10002759,MX-2012-117842
38547,989.97,3,0,395.988,TEC-AC-10003870,CA-2012-158491
37914,219.84,4,0,107.7216,OFF-PA-10001497,CA-2013-123512
22668,753.72,2,0,60.24,TEC-CO-10002035,IN-2013-14675
42361,1035,4,0,41.4,TEC-BEL-10002476,CG-2013-7900
23047,621,12,0,99.36,FUR-FU-10001351,IN-2014-13051
1649,952.7,7,0,104.72,OFF-ST-10003929,MX-2011-160108
40570,1577.94,3,0,757.4112,OFF-BI-10003650,CA-2014-146983
45188,1003.02,2,0,30.06,FUR-BAR-10000560,IR-2014-3320
14970,306.81,3,0,64.35,TEC-AC-10002322,IT-2014-5786031
8367,712.584,9,0.4,-451.476,OFF-ST-10000990,US-2011-119634
26078,458.136,3,0.1,167.976,TEC-PH-10004281,IN-2013-18497
11709,1054.68,4,0,263.64,TEC-CO-10000070,IT-2014-2304556
13996,826.902,2,0.1,-91.878,FUR-CH-10000969,ES-2013-1946968
32861,354.9,5,0,17.745,OFF-ST-10001370,CA-2011-116239
38841,906.68,5,0.2,68.001,FUR-CH-10002335,US-2014-112347
28798,249.99,13,0,104.91,OFF-SU-10004497,IN-2012-63143
31464,1740.06,9,0.3,-24.858,FUR-CH-10004287,CA-2011-139892
14267,370.818,3,0.1,-41.202,OFF-ST-10000872,ES-2011-3341008
31782,514.165,5,0.15,-30.245,FUR-BO-10001337,CA-2014-140963
8917,413.904,4,0.7,-551.936,FUR-TA-10000750,US-2014-129546
37862,872.32,4,0,244.2496,FUR-CH-10004675,CA-2011-166086
1829,890.15612,7,0.002,131.91612,TEC-CO-10001275,MX-2014-130470
21737,509.4,3,0,5.04,FUR-BO-10003185,IN-2014-46007
22611,450.441,3,0.1,105.021,TEC-PH-10004675,ID-2013-32903
26904,735.156,12,0.1,-0.324,TEC-PH-10004358,ID-2011-46049
29451,756.81,5,0.1,210.21,TEC-PH-10003062,IN-2012-26141
45344,316.74,1,0,69.66,TEC-BRO-10004802,ZA-2013-7100
6446,664.36,2,0,166.08,OFF-AP-10004227,MX-2013-141159
17144,1629.2205,3,0.15,402.4305,TEC-PH-10001573,ES-2013-1990428
47797,332.64,6,0,66.42,FUR-OFF-10003104,DJ-2013-7120
25300,838.62,6,0,176.04,TEC-PH-10001321,IN-2014-53707
19962,356.16,7,0,163.8,OFF-BI-10001058,ES-2014-2544561
12829,680.76,4,0,258.6,FUR-CH-10004792,ES-2014-4385660
35295,373.08,6,0,82.0776,FUR-FU-10000308,CA-2012-105627
27233,569.55,5,0,0,TEC-AC-10000398,IN-2013-14346
11191,234.276,7,0.6,-228.564,FUR-CH-10000105,IT-2012-1694853
18172,1020.612,4,0.15,-48.108,TEC-MA-10003223,IT-2014-5733804
50251,297.96,4,0,113.16,FUR-HAR-10002632,EG-2011-7590
24657,988.632,8,0.1,395.352,OFF-ST-10004226,IN-2013-36592
13623,347.67,3,0,65.97,TEC-AC-10004556,IT-2013-4063561
24953,457.92,9,0,0,OFF-BI-10000389,ID-2013-78557
46557,645.54,1,0,148.47,TEC-MOT-10002272,SF-2013-8700
14527,244.2,5,0,29.25,OFF-BI-10004227,ES-2013-4190886
35073,335.944,7,0.2,41.993,TEC-AC-10001874,US-2011-102715
26169,639.84,2,0,307.08,TEC-CO-10002376,IN-2012-14052
8197,1154.90556,9,0.002,205.94556,TEC-CO-10003142,MX-2013-116211
19847,284.1,5,0,42.6,OFF-AR-10003629,ES-2011-2069466
32666,590.058,7,0.7,-786.744,FUR-BO-10002613,US-2012-103471
3751,599.34,7,0,275.66,OFF-ST-10002176,MX-2013-132801
31035,366.84,4,0,21.96,FUR-CH-10000994,IN-2013-81112
44477,495.42,2,0,232.8,TEC-MEM-10000374,PL-2012-7400
15651,535.05,5,0,128.4,FUR-FU-10000668,ES-2013-3899531
3454,750.97504,8,0.002,36.09504,TEC-CO-10002381,MX-2012-150133
10444,227.28,8,0,95.28,OFF-PA-10002524,ES-2013-1621921
11869,264.6,5,0,121.65,OFF-BI-10003068,ES-2014-3513084
24379,459.513,3,0.1,5.103,FUR-CH-10003692,IN-2013-33232
39155,235.95,3,0,77.8635,OFF-AP-10001005,CA-2011-103429
36674,348.488,7,0.2,117.6147,OFF-EN-10000056,CA-2011-125542
26397,1635.255,5,0.1,-127.245,FUR-BO-10004707,ID-2013-13072
10918,511.92,9,0,4.86,OFF-AR-10001461,ES-2012-2617664
18898,973.32,4,0,486.6,TEC-CO-10002174,ES-2011-1426891
47596,410.76,1,0,176.61,FUR-DAN-10002017,CG-2012-2700
26735,370.26,6,0,55.44,OFF-ST-10000306,IN-2013-16992
28876,293.112,6,0.4,-9.828,FUR-CH-10002117,IN-2012-53581
36810,239.97,3,0,2.3997,TEC-PH-10001795,CA-2012-103177
44890,653.52,8,0,39.12,TEC-BEL-10003177,MO-2013-5590
45592,513.72,4,0,5.04,OFF-SME-10003752,EG-2011-590
30935,538.56,2,0,166.92,FUR-TA-10000670,IN-2011-86278
